player_name,league,total_runs,balls_faced,batting_matches_played,innings_played,times_dismissed,batting_average,strike_rate,fours,sixes,boundary_percentage,wickets,balls_bowled,runs_conceded,bowling_matches_played,innings_bowled,overs_bowled,economy_rate,bowling_average,bowling_strike_rate,wickets_per_match,recent_strike_rate,recent_batting_average,recent_runs_per_match,recent_economy_rate,recent_wickets_per_match,has_batting_record,has_bowling_record,has_dismissal,has_wicket,role,bat_bowl_ratio,batting_credit_raw,bowling_credit_raw,role_credit,total_matches,reliability_weight,role_credit_reliable,recent_form_score,final_raw_score,performance_credit
RP Meredith,T20_Blast,6.0,4.0,2.0,2.0,1.0,6.0,150.0,0.0,1.0,25.0,14.0,252.0,319.0,12.0,12.0,42.0,7.6,22.79,18.0,1.17,150.0,6.0,3.0,7.6,1.17,1,1,1.0,1,Bowler,0.17,31.7088,52.3944,52.3944,12.0,0.1818,9.5253,67.1214,23.9243,25.01
RP Singh,IPL,52.0,76.0,28.0,28.0,15.0,3.47,68.42,2.0,1.0,3.95,90.0,1775.0,2338.0,82.0,82.0,295.83,7.9,25.98,19.72,1.1,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.34,10.5758,66.5343,66.5343,82.0,0.8039,53.4869,0.0,40.1152,44.76
RR Beaton,CPL,32.0,30.0,4.0,4.0,2.0,16.0,106.67,3.0,1.0,13.33,33.0,803.0,1175.0,40.0,40.0,133.83,8.78,35.61,24.33,0.82,0.0,0.0,0.0,8.94,0.67,1,1,1.0,1,Bowler,0.1,24.2663,53.3565,53.3565,40.0,0.5556,29.6449,52.0292,35.241,38.82
RR Emrit,CPL,272.0,225.0,33.0,33.0,18.0,15.11,120.89,14.0,14.0,12.44,88.0,1624.0,2078.0,79.0,79.0,270.67,7.68,23.61,18.45,1.11,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.42,26.1263,66.6534,66.6534,79.0,1.0,66.6534,0.0,49.9901,56.8
RR Pant,IPL,3297.0,2215.0,110.0,110.0,93.0,35.45,148.85,298.0,154.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,153.82,35.73,30.23,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,110.0,50.0848,0.0,55.0933,110.0,1.0,55.0933,48.2775,53.3894,91.73
RR Powar,IPL,67.0,64.0,9.0,9.0,3.0,22.33,104.69,6.0,1.0,10.94,13.0,426.0,527.0,26.0,26.0,71.0,7.42,40.54,32.77,0.5,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.35,25.2391,50.1972,50.1972,26.0,0.2549,12.7953,0.0,9.5965,7.54
RR Raje,IPL,20.0,18.0,5.0,5.0,1.0,20.0,111.11,1.0,1.0,11.11,6.0,139.0,209.0,10.0,10.0,23.17,9.02,34.83,23.17,0.6,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.5,25.1801,47.946,47.946,10.0,0.098,4.6987,0.0,3.524,0.14
RR Rossouw,BBL,232.0,184.0,14.0,14.0,13.0,17.85,126.09,22.0,7.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,118.69,18.14,18.14,38.82,0.0,1,0,1.0,0,Batsman,14.0,29.1914,0.0,29.1914,14.0,0.1667,4.8662,30.0495,11.162,16.72
RR Rossouw,IPL,473.0,308.0,22.0,22.0,20.0,23.65,153.57,45.0,25.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,163.42,28.0,24.71,38.82,0.0,1,0,1.0,0,Batsman,22.0,38.801,0.0,38.801,22.0,0.2157,8.3694,42.4859,16.8985,26.46
RR Rossouw,PSL,2020.0,1416.0,79.0,79.0,63.0,32.06,142.66,192.0,79.0,19.14,2.0,16.0,17.0,3.0,3.0,2.67,6.37,8.5,8.0,0.67,154.77,33.69,28.26,38.82,0.0,1,1,1.0,1,Batsman,26.33,43.5097,53.0284,43.5097,79.0,1.0,43.5097,46.282,44.2028,72.81
RR Rossouw,T20_Blast,1269.0,787.0,49.0,49.0,44.0,28.84,161.25,122.0,60.0,23.13,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,192.28,47.92,38.94,38.82,0.0,1,0,1.0,0,Batsman,49.0,44.2979,0.0,44.2979,49.0,0.7424,32.8868,62.4387,40.2748,66.14
RR Simmonds,CPL,17.0,7.0,2.0,2.0,0.0,17.0,242.86,2.0,1.0,42.86,9.0,177.0,251.0,11.0,11.0,29.5,8.51,27.89,19.67,0.82,242.86,17.0,8.5,8.51,0.82,1,1,0.0,1,Bowler,0.18,55.9821,49.8897,49.8897,11.0,0.1528,7.6231,56.5886,19.8645,20.06
RRS Cornwall,CPL,1347.0,894.0,71.0,71.0,66.0,20.41,150.67,112.0,105.0,24.27,35.0,771.0,1016.0,53.0,53.0,128.5,7.91,29.03,22.03,0.66,145.43,20.54,19.72,7.93,1.0,1,1,1.0,1,All-Rounder,1.34,40.727,55.4179,47.0059,71.0,0.9861,46.3525,48.3416,46.8498,71.38
RS Bopara,IPL,531.0,453.0,22.0,22.0,18.0,29.5,117.22,39.0,16.0,12.14,11.0,206.0,292.0,14.0,14.0,34.33,8.51,26.55,18.73,0.79,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,1.57,31.4005,50.4446,31.4005,22.0,0.2157,6.7731,0.0,5.0798,6.39
RS Bopara,PSL,710.0,627.0,35.0,35.0,26.0,27.31,113.24,58.0,14.0,11.48,13.0,246.0,362.0,18.0,18.0,41.0,8.83,27.85,18.92,0.72,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,1.94,30.3625,50.3578,30.3625,35.0,0.6481,19.6779,0.0,14.7584,22.82
RS Bopara,T20_Blast,3239.0,2447.0,135.0,135.0,107.0,30.27,132.37,234.0,125.0,14.67,112.0,2345.0,2970.0,124.0,124.0,390.83,7.6,26.52,20.94,0.9,132.07,29.77,26.05,7.61,0.92,1,1,1.0,1,All-Rounder,1.09,43.2629,71.0582,56.5713,135.0,1.0,56.5713,50.7246,55.1096,84.96
RS Primus,CPL,426.0,349.0,33.0,33.0,21.0,20.29,122.06,26.0,23.0,14.04,25.0,401.0,605.0,30.0,30.0,66.83,9.05,24.2,16.04,0.83,126.17,20.77,13.5,10.21,0.92,1,1,1.0,1,All-Rounder,1.1,29.3339,52.9294,40.5701,33.0,0.4583,18.5933,43.1798,24.7399,35.03
RV Uthappa,IPL,4954.0,3801.0,197.0,197.0,180.0,27.52,130.33,481.0,182.0,17.44,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,134.5,20.91,20.91,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,197.0,48.671,0.0,53.5381,197.0,1.0,53.5381,34.4211,48.7588,83.49
RWT Key,T20_Blast,384.0,251.0,12.0,12.0,11.0,34.91,152.99,38.0,12.0,19.92,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,12.0,41.113,0.0,41.113,12.0,0.1818,7.4743,0.0,5.6057,7.29
Rahat Ali,PSL,3.0,11.0,4.0,4.0,2.0,1.5,27.27,0.0,0.0,0.0,34.0,614.0,800.0,28.0,28.0,102.33,7.82,23.53,18.06,1.21,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.14,2.5572,55.9877,55.9877,28.0,0.5185,29.0296,0.0,21.7722,22.39
Rahmanullah Gurbaz,CPL,426.0,269.0,15.0,15.0,15.0,28.4,158.36,26.0,33.0,21.93,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,158.36,28.4,28.4,38.82,0.0,1,0,1.0,0,Batsman,15.0,40.5784,0.0,40.5784,15.0,0.2083,8.4525,44.471,17.4571,27.41
Rahmanullah Gurbaz,IPL,289.0,216.0,13.0,13.0,13.0,22.23,133.8,24.0,19.0,19.91,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,133.8,22.23,22.23,38.82,0.0,1,0,1.0,0,Batsman,13.0,33.8504,0.0,33.8504,13.0,0.1275,4.3159,35.7324,12.17,18.43
Rahmanullah Gurbaz,PSL,318.0,199.0,15.0,15.0,14.0,22.71,159.8,28.0,21.0,24.62,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,161.54,24.23,22.5,38.82,0.0,1,0,1.0,0,Batsman,15.0,39.6739,0.0,39.6739,15.0,0.2778,11.0214,39.3454,18.1024,28.5
Ramandeep Singh,IPL,170.0,102.0,13.0,13.0,6.0,28.33,166.67,8.0,13.0,20.59,6.0,40.0,63.0,4.0,4.0,6.67,9.45,10.5,6.67,1.5,166.67,28.33,13.08,9.45,1.5,1,1,1.0,1,Batsman,3.25,40.2054,50.5085,40.2054,13.0,0.1275,5.1262,35.7109,12.7724,19.45
Rashid Khan,BBL,403.0,268.0,46.0,46.0,34.0,11.85,150.37,32.0,23.0,20.52,98.0,1598.0,1716.0,68.0,68.0,266.33,6.44,17.51,16.31,1.44,115.15,9.5,7.6,6.43,0.86,1,1,1.0,1,All-Rounder,0.68,32.9705,70.5838,55.4068,68.0,0.8095,44.8518,39.7778,43.5833,66.01
Rashid Khan,CPL,91.0,84.0,13.0,13.0,10.0,9.1,108.33,7.0,5.0,14.29,29.0,618.0,617.0,27.0,27.0,103.0,5.99,21.28,21.31,1.07,106.9,7.75,7.75,4.8,0.8,1,1,1.0,1,Bowler,0.48,22.6768,57.1035,57.1035,27.0,0.375,21.4138,60.2472,31.1222,33.79
Rashid Khan,IPL,545.0,337.0,58.0,58.0,37.0,14.73,161.72,39.0,38.0,22.85,149.0,2872.0,3267.0,121.0,121.0,478.67,6.83,21.93,19.28,1.23,184.57,24.85,12.92,7.68,1.24,1,1,1.0,1,Batsman,0.48,36.987,79.6052,36.987,121.0,1.0,36.987,35.8197,36.6952,60.06
Rashid Khan,PSL,203.0,147.0,20.0,20.0,10.0,20.3,138.1,16.0,11.0,18.37,44.0,666.0,681.0,28.0,28.0,111.0,6.14,15.48,15.14,1.57,139.13,21.33,9.85,6.41,1.65,1,1,1.0,1,All-Rounder,0.71,32.7386,60.5941,48.9867,28.0,0.5185,25.3996,54.834,32.7582,48.22
Rashid Khan,T20_Blast,151.0,96.0,17.0,17.0,14.0,10.79,157.29,13.0,9.0,22.92,34.0,630.0,748.0,27.0,27.0,105.0,7.12,22.0,18.53,1.26,123.68,11.75,9.4,7.29,1.33,1,1,1.0,1,Bowler,0.63,33.8257,56.87,56.87,27.0,0.4091,23.2655,71.8164,35.4032,39.01
Rasikh Salam,IPL,40.0,40.0,6.0,6.0,5.0,8.0,100.0,5.0,0.0,12.5,9.0,195.0,339.0,11.0,11.0,32.5,10.43,37.67,21.67,0.82,97.22,7.0,7.0,10.42,0.9,1,1,1.0,1,Bowler,0.55,20.2157,46.784,46.784,11.0,0.1078,5.0433,56.5975,17.9318,17.71
Ravi Bishnoi,IPL,32.0,50.0,14.0,14.0,8.0,4.0,64.0,2.0,0.0,4.0,63.0,1411.0,1836.0,65.0,65.0,235.17,7.81,29.14,22.4,0.97,70.59,4.0,2.18,8.3,0.93,1,1,1.0,1,Bowler,0.22,10.1517,60.967,60.967,65.0,0.6373,38.8543,59.8129,44.094,49.61
Rehan Ahmed,T20_Blast,317.0,282.0,32.0,32.0,25.0,12.68,112.41,28.0,11.0,13.83,35.0,828.0,1078.0,37.0,37.0,138.0,7.81,30.8,23.66,0.95,112.41,12.68,9.91,7.81,0.95,1,1,1.0,1,All-Rounder,0.86,24.9595,55.2997,41.2279,37.0,0.5606,23.1124,41.4783,27.7039,39.91
Rumman Raees,PSL,33.0,49.0,11.0,11.0,6.0,5.5,67.35,4.0,0.0,8.16,48.0,974.0,1289.0,48.0,48.0,162.33,7.94,26.85,20.29,1.0,77.78,4.67,2.8,9.0,0.88,1,1,1.0,1,Bowler,0.23,13.0593,58.1926,58.1926,48.0,0.8889,51.7274,57.6626,53.2112,60.73
S Anirudha,IPL,136.0,113.0,12.0,12.0,8.0,17.0,120.35,9.0,7.0,14.16,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,12.0,27.1021,0.0,27.1021,12.0,0.1176,3.1872,0.0,2.3904,1.83
S Aravind,IPL,59.0,57.0,10.0,10.0,4.0,14.75,103.51,7.0,0.0,12.28,45.0,760.0,1039.0,38.0,38.0,126.67,8.2,23.09,16.89,1.18,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.26,23.0101,57.8113,57.8113,38.0,0.3725,21.5347,0.0,16.151,15.54
S Badree,BBL,7.0,5.0,2.0,2.0,0.0,7.0,140.0,1.0,0.0,20.0,14.0,312.0,334.0,13.0,13.0,52.0,6.42,23.86,22.29,1.08,0.0,0.0,0.0,38.82,0.0,1,1,0.0,1,Bowler,0.15,28.4374,53.4333,53.4333,13.0,0.1548,8.2715,0.0,6.2036,3.4
S Badree,CPL,69.0,71.0,13.0,13.0,4.0,17.25,97.18,2.0,2.0,5.63,42.0,936.0,1061.0,49.0,49.0,156.0,6.8,25.26,22.29,0.86,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.27,20.0015,58.3478,58.3478,49.0,0.6806,39.7115,0.0,29.7836,32.16
S Badree,IPL,13.0,23.0,5.0,5.0,5.0,2.6,56.52,0.0,0.0,0.0,11.0,258.0,319.0,12.0,12.0,43.0,7.42,29.0,23.45,0.92,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.42,6.7632,51.2247,51.2247,12.0,0.1176,6.024,0.0,4.518,1.35
S Badrinath,IPL,1441.0,1212.0,65.0,65.0,47.0,30.66,118.89,154.0,28.0,15.02,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,65.0,36.2093,0.0,36.2093,65.0,0.6373,23.0762,0.0,17.3072,27.15
S Conners,T20_Blast,7.0,10.0,5.0,5.0,3.0,2.33,70.0,0.0,0.0,0.0,13.0,218.0,407.0,16.0,16.0,36.33,11.2,31.31,16.77,0.81,62.5,1.67,1.25,11.8,0.91,1,1,1.0,1,Bowler,0.31,8.3941,47.5822,47.5822,16.0,0.2424,11.5339,55.3061,22.477,23.25
S Dhawan,IPL,6769.0,5326.0,221.0,221.0,192.0,35.26,127.09,768.0,153.0,17.29,4.0,48.0,66.0,6.0,6.0,8.0,8.25,16.5,12.0,0.67,130.12,37.88,32.83,38.82,0.0,1,1,1.0,1,Batsman,36.83,56.5774,50.5713,56.5774,221.0,1.0,56.5774,48.5777,54.5775,90.42
S Dube,IPL,1502.0,1024.0,61.0,61.0,50.0,30.04,146.68,86.0,101.0,18.26,5.0,112.0,180.0,14.0,14.0,18.67,9.64,36.0,22.4,0.36,159.16,34.47,28.28,16.67,0.33,1,1,1.0,1,Batsman,4.36,41.29,46.9922,41.29,61.0,0.598,24.6914,47.0355,30.2774,49.17
S Gopal,IPL,180.0,169.0,22.0,22.0,14.0,12.86,106.51,19.0,2.0,12.43,52.0,991.0,1349.0,51.0,51.0,165.17,8.17,25.94,19.06,1.02,128.57,9.0,9.0,10.1,1.0,1,1,1.0,1,Bowler,0.43,23.1786,58.8568,58.8568,51.0,0.5,29.4284,59.6748,36.99,40.95
S Joseph,CPL,8.0,8.0,4.0,4.0,1.0,8.0,100.0,0.0,1.0,12.5,9.0,189.0,291.0,10.0,10.0,31.5,9.24,32.33,21.0,0.9,100.0,8.0,2.0,9.24,0.9,1,1,1.0,1,Bowler,0.4,20.1158,48.6203,48.6203,10.0,0.1389,6.7534,57.9338,19.5485,19.68
S Kaul,IPL,20.0,36.0,9.0,9.0,4.0,5.0,55.56,1.0,0.0,2.78,58.0,1209.0,1739.0,55.0,55.0,201.5,8.63,29.98,20.84,1.05,0.0,0.0,0.0,10.75,0.0,1,1,1.0,1,Bowler,0.16,8.8055,59.0749,59.0749,55.0,0.5392,31.8532,31.7894,31.8372,34.66
S Kaushik,IPL,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,204.0,297.0,10.0,10.0,34.0,8.74,49.5,34.0,0.6,0.0,0.0,0.0,38.82,0.0,0,1,1.0,1,Bowler,0.1,0.0,46.4215,46.4215,10.0,0.098,4.5493,0.0,3.412,0.0
S Lamichhane,BBL,25.0,22.0,5.0,5.0,2.0,12.5,113.64,0.0,1.0,4.55,48.0,959.0,1186.0,43.0,43.0,159.83,7.42,24.71,19.98,1.12,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.12,19.8138,58.9712,58.9712,43.0,0.5119,30.1874,0.0,22.6406,23.45
S Lamichhane,CPL,25.0,31.0,8.0,8.0,4.0,6.25,80.65,2.0,0.0,6.45,27.0,461.0,446.0,21.0,21.0,76.83,5.81,16.52,17.07,1.29,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.38,14.2229,57.4766,57.4766,21.0,0.2917,16.7659,0.0,12.5744,11.17
S Mahmood,T20_Blast,16.0,29.0,7.0,7.0,4.0,4.0,55.17,0.0,0.0,0.0,44.0,696.0,964.0,36.0,36.0,116.0,8.31,21.91,15.82,1.22,42.86,2.0,1.5,8.41,1.33,1,1,1.0,1,Bowler,0.19,7.0922,57.652,57.652,36.0,0.5455,31.4492,70.548,41.2239,46.11
S Milenko,BBL,333.0,276.0,32.0,32.0,22.0,15.14,120.65,24.0,13.0,13.41,9.0,123.0,207.0,12.0,12.0,20.5,10.1,23.0,13.67,0.75,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,2.67,26.7488,48.9135,26.7488,32.0,0.381,10.1913,0.0,7.6435,10.75
S Nadeem,IPL,39.0,87.0,20.0,20.0,14.0,2.79,44.83,2.0,0.0,2.3,48.0,1415.0,1784.0,70.0,70.0,235.83,7.56,37.17,29.48,0.69,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.29,6.4714,57.3016,57.3016,70.0,0.6863,39.3261,0.0,29.4946,31.81
S Prasanna,T20_Blast,163.0,134.0,18.0,18.0,16.0,10.19,121.64,11.0,11.0,16.42,21.0,498.0,656.0,23.0,23.0,83.0,7.9,31.24,23.71,0.91,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.78,26.0032,52.4246,52.4246,23.0,0.3485,18.27,0.0,13.7025,12.55
S Sandeep Warrier,IPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,168.0,253.0,10.0,10.0,28.0,9.04,31.62,21.0,0.8,0.0,0.0,0.0,10.82,1.2,0,1,0.0,1,Bowler,0.0,0.0,48.7107,48.7107,10.0,0.098,4.7736,64.2893,19.6525,19.81
S Shillingford,CPL,44.0,40.0,12.0,12.0,8.0,5.5,110.0,2.0,3.0,12.5,23.0,546.0,659.0,26.0,26.0,91.0,7.24,28.65,23.74,0.88,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.46,20.6399,53.7877,53.7877,26.0,0.3611,19.4227,0.0,14.567,13.6
S Snater,T20_Blast,110.0,91.0,19.0,19.0,8.0,13.75,120.88,12.0,1.0,14.29,32.0,603.0,963.0,40.0,40.0,100.5,9.58,30.09,18.84,0.8,113.56,11.17,5.58,8.89,0.84,1,1,1.0,1,Bowler,0.48,26.0026,53.0461,53.0461,40.0,0.6061,32.1512,56.7012,38.2887,42.53
S Sohal,IPL,368.0,292.0,20.0,20.0,20.0,18.4,126.03,34.0,18.0,17.81,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,20.0,30.7587,0.0,30.7587,20.0,0.1961,6.0318,0.0,4.5238,5.45
S Sreesanth,IPL,34.0,55.0,12.0,12.0,4.0,8.5,61.82,6.0,0.0,10.91,40.0,880.0,1194.0,44.0,44.0,146.67,8.14,29.85,22.0,0.91,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.27,14.6891,56.0647,56.0647,44.0,0.4314,24.1863,0.0,18.1397,17.96
S Steel,T20_Blast,909.0,746.0,37.0,37.0,36.0,25.25,121.85,65.0,30.0,12.73,17.0,476.0,568.0,30.0,30.0,79.33,7.16,33.41,28.0,0.57,124.05,24.5,24.5,9.07,0.17,1,1,1.0,1,All-Rounder,1.23,31.9538,52.1115,40.9804,37.0,0.5606,22.9736,37.7468,26.6669,38.2
S Tyagi,IPL,3.0,4.0,1.0,1.0,1.0,3.0,75.0,0.0,0.0,0.0,6.0,209.0,295.0,14.0,14.0,34.83,8.47,49.17,34.83,0.43,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.07,9.2655,46.7298,46.7298,14.0,0.1373,6.416,0.0,4.812,1.71
SA Abbott,BBL,600.0,523.0,68.0,68.0,51.0,11.76,114.72,36.0,23.0,11.28,174.0,2478.0,3497.0,120.0,120.0,413.0,8.47,20.1,14.24,1.45,124.36,9.7,6.47,8.43,1.67,1,1,1.0,1,All-Rounder,0.57,24.6267,83.0816,61.9385,120.0,1.0,61.9385,49.764,58.8949,91.18
SA Abbott,T20_Blast,221.0,129.0,14.0,14.0,10.0,22.1,171.32,8.0,15.0,17.83,25.0,398.0,590.0,22.0,22.0,66.33,8.89,23.6,15.92,1.14,171.32,22.1,15.79,8.89,1.14,1,1,1.0,1,Bowler,0.64,37.4787,53.1618,53.1618,22.0,0.3333,17.7188,64.846,29.5006,31.82
SA Asnodkar,IPL,423.0,339.0,19.0,19.0,20.0,21.15,124.78,56.0,10.0,19.47,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Batsman,19.0,32.5142,0.0,32.5142,19.0,0.1863,6.0574,0.0,4.543,5.48
SA Jacobs,CPL,14.0,23.0,6.0,6.0,3.0,4.67,60.87,1.0,0.0,4.35,17.0,480.0,605.0,27.0,27.0,80.0,7.56,35.59,28.24,0.63,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.22,10.0902,51.447,51.447,27.0,0.375,19.2926,0.0,14.4694,13.48
SA Northeast,T20_Blast,3531.0,2743.0,122.0,122.0,111.0,31.81,128.73,328.0,94.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,124.37,38.56,31.55,38.82,0.0,1,0,1.0,0,Batsman,122.0,44.5778,0.0,44.5778,122.0,1.0,44.5778,47.5314,45.3162,74.7
SA Patterson,T20_Blast,4.0,11.0,4.0,4.0,3.0,1.33,36.36,0.0,0.0,0.0,37.0,721.0,978.0,34.0,34.0,120.17,8.14,26.43,19.49,1.09,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.12,3.677,55.8995,55.8995,34.0,0.5152,28.7994,0.0,21.5996,22.18
SA Piolet,T20_Blast,52.0,46.0,10.0,10.0,6.0,8.67,113.04,6.0,1.0,15.22,16.0,318.0,409.0,15.0,15.0,53.0,7.72,25.56,19.88,1.07,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.67,23.447,52.3253,52.3253,15.0,0.2273,11.8935,0.0,8.9201,6.72
SA Yadav,IPL,3594.0,2474.0,135.0,135.0,113.0,31.81,145.27,385.0,130.0,20.82,0.0,6.0,8.0,1.0,1.0,1.0,8.0,203.5,118.8,0.0,167.51,40.42,35.8,38.82,0.0,1,1,1.0,0,Batsman,135.0,49.454,27.0657,49.454,135.0,1.0,49.454,54.9995,50.8404,84.08
SA Zaib,T20_Blast,1173.0,807.0,57.0,57.0,45.0,26.07,145.35,113.0,44.0,19.45,12.0,302.0,402.0,24.0,24.0,50.33,7.99,33.5,25.17,0.5,150.41,30.53,24.11,7.79,0.71,1,1,1.0,1,Batsman,2.38,39.2449,50.3016,39.2449,57.0,0.8636,33.8919,41.9625,35.9096,58.73
SB Harper,BBL,1623.0,1246.0,87.0,87.0,82.0,19.79,130.26,141.0,54.0,15.65,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,126.86,15.86,15.86,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,87.0,34.7047,0.0,38.1752,87.0,1.0,38.1752,28.437,35.7406,60.33
SB Jakati,IPL,28.0,29.0,5.0,5.0,1.0,28.0,96.55,3.0,0.0,10.34,47.0,1085.0,1451.0,57.0,57.0,180.83,8.02,30.87,23.09,0.82,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.09,25.7858,57.4243,57.4243,57.0,0.5588,32.0887,0.0,24.0665,25.19
SB Styris,IPL,131.0,133.0,10.0,10.0,7.0,18.71,98.5,10.0,3.0,9.77,8.0,216.0,276.0,11.0,11.0,36.0,7.67,34.5,27.0,0.73,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.91,22.8133,49.7157,49.7157,11.0,0.1078,5.3594,0.0,4.0196,0.74
SC Ganguly,IPL,1349.0,1263.0,56.0,56.0,53.0,25.45,106.81,137.0,42.0,14.17,10.0,276.0,363.0,20.0,20.0,46.0,7.89,36.3,27.6,0.5,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Batsman,2.8,32.1222,49.6666,32.1222,56.0,0.549,17.6351,0.0,13.2263,20.22
SC Kuggeleijn,CPL,43.0,40.0,8.0,8.0,3.0,14.33,107.5,2.0,0.0,5.0,23.0,291.0,406.0,15.0,15.0,48.5,8.37,17.65,12.65,1.53,166.67,5.0,2.5,9.77,1.5,1,1,1.0,1,Bowler,0.53,19.9313,54.0183,54.0183,15.0,0.2083,11.252,73.6232,26.8448,28.58
SD Heazlett,BBL,840.0,678.0,50.0,50.0,47.0,17.87,123.89,68.0,33.0,14.9,0.0,6.0,15.0,1.0,1.0,1.0,15.0,203.5,118.8,0.0,109.3,23.5,23.5,38.82,0.0,1,1,1.0,0,Batsman,50.0,30.4093,20.1232,30.4093,50.0,0.5952,18.0996,34.7603,22.2648,35.57
SD Hope,CPL,1762.0,1379.0,66.0,66.0,62.0,28.42,127.77,127.0,83.0,15.23,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,135.1,37.47,33.06,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,66.0,37.6674,0.0,41.4341,66.0,0.9167,37.9826,49.0142,40.7405,69.23
SD Parry,T20_Blast,62.0,57.0,13.0,13.0,5.0,12.4,108.77,6.0,0.0,10.53,53.0,1206.0,1495.0,60.0,60.0,201.0,7.44,28.21,22.75,0.88,0.0,0.0,0.0,38.82,0.0,1,1,1.0,1,Bowler,0.22,22.054,59.497,59.497,60.0,0.9091,54.0887,0.0,40.5665,45.31
SE Gotch,BBL,377.0,368.0,30.0,30.0,23.0,16.39,102.45,24.0,9.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,0.0,0.0,0.0,38.82,0.0,1,0,1.0,0,Wicketkeeper-Batsman,30.0,22.8996,0.0,25.1896,30.0,0.3571,8.9952,0.0,6.7464,8.76
SE Marsh,BBL,2802.0,2157.0,77.0,77.0,67.0,41.82,129.9,255.0,89.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,58.23,203.5,118.8,0.0,133.33,45.78,37.45,38.82,0.0,1,0,1.0,0,Batsman,77.0,46.2554,0.0,46.2554,77.0,0.9167,42.4023,55.0834,45.5726,75.13
