player_name,league,target_season,cutoff_season,forecast_prob_poor,forecast_prob_average,forecast_prob_elite,role,recent_form,recent_form_percentile,n_recent_seasons_used,reliability,reliability_percentile,forecast_expected_tier,forecast_normalized,forecast_predicted_tier,eligible,forecast_model,forecast_model_status
A Athanaze,CPL,2024,2023,0.5816089,0.32080686,0.097584255,Batsman,,,0,0.2667,0.5416666666666666,0.51597537,0.257987685,Poor,1,FT-Transformer,frozen_primary
A Badoni,IPL,2024,2023,0.34249997,0.4899557,0.16754432,Batsman,46.87,0.3958333333333333,1,0.7667,0.4516129032258064,0.82504434,0.41252217,Average,1,FT-Transformer,frozen_primary
A Karvelas,T20_Blast,2024,2023,0.36251646,0.24691024,0.3905733,Bowler,,,0,0.2333,0.2160493827160493,1.02805684,0.51402842,Elite,1,FT-Transformer,frozen_primary
A Lyth,T20_Blast,2024,2023,0.1380713,0.47241175,0.3895169,All-Rounder,48.370000000000005,0.2222222222222222,3,1.0,0.6190476190476191,1.2514455500000001,0.6257227750000001,Average,1,FT-Transformer,frozen_primary
A Manohar,IPL,2024,2023,0.46964315,0.40615836,0.12419848,Batsman,38.75,0.25,1,0.4333,0.3306451612903225,0.65455532,0.32727766,Poor,1,FT-Transformer,frozen_primary
A Mishra,IPL,2024,2023,0.21216209,0.27317566,0.51466227,All-Rounder,73.53857142857143,0.8636363636363636,2,1.0,0.6136363636363636,1.3025001999999999,0.6512500999999999,Elite,1,FT-Transformer,frozen_primary
A Nortje,IPL,2024,2023,0.103615694,0.20517695,0.69120735,Bowler,65.27000000000001,0.6326530612244898,3,1.0,0.8194444444444444,1.58759165,0.793795825,Elite,1,FT-Transformer,frozen_primary
A Zampa,BBL,2024,2023,0.15186025,0.2236932,0.6244465,Bowler,65.525,0.59375,3,1.0,0.75,1.4725862,0.7362931,Elite,1,FT-Transformer,frozen_primary
AAP Atkinson,T20_Blast,2024,2023,0.10741418,0.19979401,0.6927918,Bowler,71.03400000000002,0.6774193548387096,3,1.0,0.7962962962962963,1.5853776099999999,0.7926888049999999,Elite,1,FT-Transformer,frozen_primary
AC Agar,BBL,2024,2023,0.17559041,0.28662443,0.5377852,All-Rounder,58.90300000000001,0.4347826086956521,3,1.0,0.5869565217391305,1.36219483,0.681097415,Elite,1,FT-Transformer,frozen_primary
AC Agar,T20_Blast,2024,2023,0.4105268,0.2750765,0.3143967,Bowler,,,0,0.3333,0.2962962962962963,0.9038698999999999,0.45193494999999995,Poor,1,FT-Transformer,frozen_primary
AC Lenham,T20_Blast,2024,2023,0.5850996,0.23133829,0.18356216,Bowler,17.753333333333334,0.0806451612903225,2,0.6667,0.4444444444444444,0.59846261,0.299231305,Poor,1,FT-Transformer,frozen_primary
AD Hales,PSL,2024,2023,0.28394046,0.5296333,0.1864263,Batsman,52.70000000000001,0.56,3,1.0,0.8676470588235294,0.9024859,0.45124295,Average,1,FT-Transformer,frozen_primary
AD Hales,T20_Blast,2024,2023,0.123149276,0.46867847,0.40817228,Batsman,66.274,0.8571428571428571,3,1.0,0.7956989247311828,1.28502303,0.642511515,Average,1,FT-Transformer,frozen_primary
AD Russell,CPL,2024,2023,0.08000089,0.27044106,0.64955807,All-Rounder,64.43200000000002,0.5263157894736842,3,1.0,0.631578947368421,1.5695572,0.7847786,Elite,1,FT-Transformer,frozen_primary
AD Russell,IPL,2024,2023,0.088169076,0.325156,0.58667487,All-Rounder,64.74500000000002,0.5454545454545454,3,1.0,0.6136363636363636,1.49850574,0.74925287,Elite,1,FT-Transformer,frozen_primary
ADS Fletcher,CPL,2024,2023,0.16076967,0.48090583,0.3583245,Wicketkeeper-Batsman,64.78600000000002,0.8333333333333334,3,1.0,0.7142857142857143,1.19755483,0.598777415,Average,1,FT-Transformer,frozen_primary
AF Milne,BBL,2024,2023,0.39558876,0.21806908,0.38634223,Bowler,,,0,0.4,0.3095238095238095,0.99075354,0.49537677,Poor,1,FT-Transformer,frozen_primary
AGH Orr,T20_Blast,2024,2023,0.45284286,0.419306,0.12785117,Batsman,16.59,0.1558441558441558,1,0.3333,0.2150537634408602,0.67500834,0.33750417,Poor,1,FT-Transformer,frozen_primary
AHT Donald,T20_Blast,2024,2023,0.5141939,0.3704384,0.11536775,Batsman,27.230000000000004,0.2207792207792207,2,1.0,0.7956989247311828,0.6011739,0.30058695,Poor,1,FT-Transformer,frozen_primary
AI Ross,BBL,2024,2023,0.3312045,0.50083745,0.16795805,Batsman,44.44800000000001,0.6216216216216216,3,1.0,0.7666666666666667,0.8367535500000001,0.41837677500000003,Average,1,FT-Transformer,frozen_primary
AJ Hose,T20_Blast,2024,2023,0.107732646,0.43989658,0.45237076,Batsman,70.751,0.948051948051948,3,1.0,0.7956989247311828,1.3446381,0.67231905,Elite,1,FT-Transformer,frozen_primary
AJ Hosein,BBL,2024,2023,0.31802967,0.33765596,0.34431443,Bowler,10.58,0.15625,1,0.3333,0.2619047619047619,1.0262848199999999,0.5131424099999999,Elite,1,FT-Transformer,frozen_primary
AJ Hosein,CPL,2024,2023,0.13716185,0.26352438,0.5993138,All-Rounder,65.49900000000001,0.631578947368421,3,1.0,0.631578947368421,1.46215198,0.73107599,Elite,1,FT-Transformer,frozen_primary
AJ Hosein,PSL,2024,2023,0.6364104,0.19916373,0.16442582,Bowler,,,0,0.1,0.09375,0.52801537,0.264007685,Poor,1,FT-Transformer,frozen_primary
AJ Turner,BBL,2024,2023,0.5112956,0.3765325,0.11217197,Batsman,32.357000000000006,0.4054054054054054,3,1.0,0.7666666666666667,0.60087644,0.30043822,Poor,1,FT-Transformer,frozen_primary
AJ Turner,IPL,2024,2023,0.7037385,0.19625182,0.10000969,Batsman,,,0,0.1333,0.0967741935483871,0.3962712,0.1981356,Poor,1,FT-Transformer,frozen_primary
AJ Turner,T20_Blast,2024,2023,0.1356463,0.45007604,0.41427767,Batsman,60.33,0.7922077922077922,1,0.6333,0.4193548387096774,1.27863138,0.63931569,Average,1,FT-Transformer,frozen_primary
AJ Tye,BBL,2024,2023,0.098088294,0.22056024,0.6813515,Bowler,79.763,0.9375,3,1.0,0.75,1.58326324,0.79163162,Elite,1,FT-Transformer,frozen_primary
AK Markram,IPL,2024,2023,0.28559536,0.5131932,0.20121147,Batsman,54.10000000000001,0.5416666666666666,2,1.0,0.7741935483870968,0.91561614,0.45780807,Average,1,FT-Transformer,frozen_primary
AL Davies,T20_Blast,2024,2023,0.11692115,0.45241898,0.4306599,Wicketkeeper-Batsman,64.43,0.5909090909090909,3,1.0,0.5681818181818182,1.31373878,0.65686939,Average,1,FT-Transformer,frozen_primary
AM Hardie,BBL,2024,2023,0.08592589,0.3376728,0.5764013,All-Rounder,62.643000000000015,0.5652173913043478,3,1.0,0.5869565217391305,1.4904754,0.7452377,Elite,1,FT-Transformer,frozen_primary
AM Rahane,IPL,2024,2023,0.11740103,0.43037987,0.4522191,Batsman,49.61,0.4166666666666667,3,1.0,0.7741935483870968,1.3348180699999999,0.6674090349999999,Elite,1,FT-Transformer,frozen_primary
AM Rossington,T20_Blast,2024,2023,0.21769999,0.5250339,0.25726604,Wicketkeeper-Batsman,56.69900000000002,0.5,3,1.0,0.5681818181818182,1.03956598,0.51978299,Average,1,FT-Transformer,frozen_primary
AR Nedd,CPL,2024,2023,0.47019753,0.24543227,0.28437018,Bowler,28.88428571428572,0.2857142857142857,2,0.3333,0.4259259259259259,0.81417263,0.407086315,Poor,1,FT-Transformer,frozen_primary
AR Patel,IPL,2024,2023,0.06361365,0.20490156,0.7314848,All-Rounder,69.91100000000002,0.7727272727272727,3,1.0,0.6136363636363636,1.66787116,0.83393558,Elite,1,FT-Transformer,frozen_primary
AS Dale,T20_Blast,2024,2023,0.5185226,0.19335736,0.2881201,Bowler,,,0,0.0667,0.0246913580246913,0.76959756,0.38479878,Poor,1,FT-Transformer,frozen_primary
AS Joseph,CPL,2024,2023,0.123534404,0.24588566,0.63057995,All-Rounder,77.21700000000001,0.8947368421052632,3,0.98335,0.2105263157894736,1.50704556,0.75352278,Elite,1,FT-Transformer,frozen_primary
AS Joseph,IPL,2024,2023,0.43944857,0.2742787,0.28627276,Bowler,59.78666666666668,0.5306122448979592,2,0.6333,0.5486111111111112,0.84682422,0.42341211,Poor,1,FT-Transformer,frozen_primary
AS Roy,IPL,2024,2023,0.5685064,0.2634338,0.16805981,Bowler,30.60666666666667,0.2448979591836734,2,0.2,0.2083333333333333,0.59955342,0.29977671,Poor,1,FT-Transformer,frozen_primary
AT Carey,BBL,2024,2023,0.24357623,0.5313258,0.22509795,Wicketkeeper-Batsman,17.512000000000004,0.1666666666666666,3,1.0,0.6153846153846154,0.9815216999999999,0.49076084999999997,Average,1,FT-Transformer,frozen_primary
AT Thomson,T20_Blast,2024,2023,0.4236277,0.38046917,0.19590311,Bowler,36.781000000000006,0.3548387096774194,3,0.8,0.5185185185185185,0.77227539,0.386137695,Poor,1,FT-Transformer,frozen_primary
AW Finch,T20_Blast,2024,2023,0.3160432,0.32941952,0.35453728,Bowler,38.29666666666667,0.3709677419354839,2,0.5333,0.3888888888888889,1.03849408,0.51924704,Elite,1,FT-Transformer,frozen_primary
AW Gorvin,T20_Blast,2024,2023,0.6049715,0.24177624,0.15325229,Bowler,,,0,0.1667,0.1358024691358024,0.54828082,0.27414041,Poor,1,FT-Transformer,frozen_primary
AWJ Auguste,CPL,2024,2023,0.7098544,0.20577292,0.08437262,Batsman,,,0,0.0667,0.2083333333333333,0.37451816,0.18725908,Poor,1,FT-Transformer,frozen_primary
AZ Lees,T20_Blast,2024,2023,0.18895325,0.5319511,0.2790956,Batsman,45.462857142857146,0.5194805194805194,2,1.0,0.7956989247311828,1.0901423000000001,0.5450711500000001,Average,1,FT-Transformer,frozen_primary
Aamer Jamal,PSL,2024,2023,0.36000702,0.30336705,0.33662587,Bowler,,,0,0.2,0.25,0.9766187900000001,0.48830939500000003,Poor,1,FT-Transformer,frozen_primary
Aaron Beard,T20_Blast,2024,2023,0.47230834,0.28033802,0.24735358,Bowler,51.14333333333333,0.532258064516129,2,0.6667,0.4444444444444444,0.77504518,0.38752259,Poor,1,FT-Transformer,frozen_primary
Abbas Afridi,PSL,2024,2023,0.109904505,0.26303825,0.62705725,Bowler,72.23666666666666,0.8181818181818182,2,0.6667,0.5625,1.51715275,0.758576375,Elite,1,FT-Transformer,frozen_primary
Abdul Samad,IPL,2024,2023,0.46913537,0.40410388,0.12676069,Batsman,34.68200000000001,0.1458333333333333,3,0.9,0.5161290322580645,0.6576252600000001,0.32881263000000005,Poor,1,FT-Transformer,frozen_primary
Abdullah Shafique,PSL,2024,2023,0.22680426,0.53414124,0.23905452,Batsman,52.24,0.52,1,0.7,0.6470588235294118,1.01225028,0.50612514,Average,1,FT-Transformer,frozen_primary
Abhishek Sharma,IPL,2024,2023,0.29513237,0.51622087,0.18864675,Batsman,53.440000000000005,0.5,3,1.0,0.7741935483870968,0.8935143700000001,0.44675718500000006,Average,1,FT-Transformer,frozen_primary
Abishek Porel,IPL,2024,2023,0.7152297,0.20679179,0.07797852,Batsman,,,0,0.1333,0.0967741935483871,0.36274883,0.181374415,Poor,1,FT-Transformer,frozen_primary
Abrar Ahmed,PSL,2024,2023,0.60849136,0.21465445,0.1768542,Bowler,26.21571428571429,0.1818181818181818,2,0.2333,0.28125,0.56836285,0.284181425,Poor,1,FT-Transformer,frozen_primary
Agha Salman,PSL,2024,2023,0.6661412,0.22532386,0.108534895,Batsman,15.74,0.12,1,0.4667,0.3970588235294117,0.44239364999999997,0.22119682499999999,Poor,1,FT-Transformer,frozen_primary
Ahsan Hafeez,PSL,2024,2023,0.65660715,0.25515524,0.08823759,Batsman,,,0,0.0667,0.0441176470588235,0.43163042,0.21581521,Poor,1,FT-Transformer,frozen_primary
Aimal Khan,PSL,2024,2023,0.67775625,0.18782544,0.13441828,Bowler,,,0,0.1333,0.171875,0.456662,0.228331,Poor,1,FT-Transformer,frozen_primary
Akash Deep,IPL,2024,2023,0.5355429,0.31648716,0.14796999,Bowler,12.73,0.1428571428571428,1,0.2333,0.2569444444444444,0.61242714,0.30621357,Poor,1,FT-Transformer,frozen_primary
Akash Madhwal,IPL,2024,2023,0.27072856,0.20736043,0.521911,Bowler,,,0,0.2667,0.2986111111111111,1.25118243,0.625591215,Elite,1,FT-Transformer,frozen_primary
Anmolpreet Singh,IPL,2024,2023,0.50739944,0.3793216,0.113279015,Batsman,20.99,0.125,2,0.2333,0.1854838709677419,0.60587963,0.302939815,Poor,1,FT-Transformer,frozen_primary
Anuj Dal,T20_Blast,2024,2023,0.6864165,0.22425786,0.08932569,Batsman,14.74,0.1428571428571428,1,0.6,0.3870967741935484,0.40290924,0.20145462,Poor,1,FT-Transformer,frozen_primary
Anuj Rawat,IPL,2024,2023,0.5582177,0.33784717,0.10393508,Batsman,39.35333333333334,0.3125,2,0.5333,0.3951612903225806,0.54571733,0.272858665,Poor,1,FT-Transformer,frozen_primary
Anwar Ali,PSL,2024,2023,0.22348525,0.34448034,0.4320345,All-Rounder,48.746,0.4,3,1.0,0.75,1.20854934,0.60427467,Elite,1,FT-Transformer,frozen_primary
Arjun Tendulkar,IPL,2024,2023,0.55622995,0.3004287,0.1433414,Bowler,,,0,0.1333,0.1527777777777778,0.5871115,0.29355575,Poor,1,FT-Transformer,frozen_primary
Arshad Khan,IPL,2024,2023,0.5789844,0.24705863,0.17395703,Bowler,,,0,0.2,0.2083333333333333,0.5949726900000001,0.29748634500000004,Poor,1,FT-Transformer,frozen_primary
Arshdeep Singh,IPL,2024,2023,0.115772575,0.17594217,0.7082852,Bowler,72.62800000000001,0.7755102040816326,3,1.0,0.8194444444444444,1.5925125699999998,0.7962562849999999,Elite,1,FT-Transformer,frozen_primary
Asif Ali,PSL,2024,2023,0.24332763,0.47945336,0.277219,Batsman,43.63400000000001,0.36,3,1.0,0.8676470588235294,1.03389136,0.51694568,Average,1,FT-Transformer,frozen_primary
Atharva Taide,IPL,2024,2023,0.3227277,0.5040173,0.17325497,Batsman,,,0,0.2333,0.1854838709677419,0.85052724,0.42526362,Average,1,FT-Transformer,frozen_primary
Avesh Khan,IPL,2024,2023,0.18890387,0.26642513,0.544671,Bowler,68.53000000000002,0.7142857142857143,3,1.0,0.8194444444444444,1.35576713,0.677883565,Elite,1,FT-Transformer,frozen_primary
Azam Khan,CPL,2024,2023,0.20223744,0.5333685,0.26439402,Wicketkeeper-Batsman,63.25666666666668,0.6666666666666666,2,1.0,0.7142857142857143,1.0621565400000001,0.5310782700000001,Average,1,FT-Transformer,frozen_primary
Azam Khan,PSL,2024,2023,0.1368371,0.49353096,0.36963198,Wicketkeeper-Batsman,72.26400000000002,0.75,3,1.0,0.8,1.2327949200000001,0.6163974600000001,Average,1,FT-Transformer,frozen_primary
B Doggett,BBL,2024,2023,0.5649196,0.2207664,0.214314,Bowler,23.70200000000001,0.25,3,1.0,0.75,0.6493944,0.3246972,Poor,1,FT-Transformer,frozen_primary
B Kumar,IPL,2024,2023,0.07266284,0.14520167,0.7821355,Bowler,72.787,0.7959183673469388,3,1.0,0.8194444444444444,1.70947267,0.854736335,Elite,1,FT-Transformer,frozen_primary
B Muzarabani,PSL,2024,2023,0.4492909,0.23541643,0.31529266,Bowler,43.3,0.3636363636363636,1,0.3333,0.390625,0.86600175,0.433000875,Poor,1,FT-Transformer,frozen_primary
B Nikitaras,BBL,2024,2023,0.7141752,0.20330982,0.082514934,Batsman,,,0,0.0333,0.0444444444444444,0.368339688,0.184169844,Poor,1,FT-Transformer,frozen_primary
B Sai Sudharsan,IPL,2024,2023,0.2025088,0.53173655,0.2657547,Batsman,65.13,0.7708333333333334,1,0.4333,0.3306451612903225,1.06324595,0.531622975,Average,1,FT-Transformer,frozen_primary
B Stanlake,BBL,2024,2023,0.5538979,0.20267163,0.24343047,Bowler,3.33,0.03125,1,1.0,0.75,0.68953257,0.344766285,Poor,1,FT-Transformer,frozen_primary
BA Carse,T20_Blast,2024,2023,0.24880217,0.46847442,0.2827234,All-Rounder,39.78500000000001,0.1111111111111111,3,1.0,0.6190476190476191,1.03392122,0.51696061,Average,1,FT-Transformer,frozen_primary
BA King,CPL,2024,2023,0.18504341,0.53302646,0.28193015,Batsman,60.114,0.9166666666666666,3,1.0,0.8958333333333334,1.0968867599999998,0.5484433799999999,Average,1,FT-Transformer,frozen_primary
BA Raine,T20_Blast,2024,2023,0.07535895,0.1945097,0.7301314,All-Rounder,85.11000000000003,0.9523809523809524,3,1.0,0.6190476190476191,1.6547725,0.82738625,Elite,1,FT-Transformer,frozen_primary
BAC Howell,T20_Blast,2024,2023,0.09459407,0.3221557,0.5832502,All-Rounder,69.423,0.6666666666666666,3,1.0,0.6190476190476191,1.4886561,0.74432805,Elite,1,FT-Transformer,frozen_primary
BAD Manenti,BBL,2024,2023,0.70145124,0.20691709,0.09163161,Bowler,21.094,0.21875,3,0.9333,0.4761904761904761,0.39018031,0.195090155,Poor,1,FT-Transformer,frozen_primary
BBA Geddes,T20_Blast,2024,2023,0.7017544,0.20727156,0.09097397,Batsman,,,0,0.2,0.1290322580645161,0.3892195,0.19460975,Poor,1,FT-Transformer,frozen_primary
BC Cullen,T20_Blast,2024,2023,0.24044393,0.25866216,0.5008939,Bowler,50.07666666666667,0.5,2,0.7667,0.4938271604938271,1.2604499599999999,0.6302249799999999,Elite,1,FT-Transformer,frozen_primary
BD Guest,T20_Blast,2024,2023,0.19159715,0.5211315,0.28727138,Wicketkeeper-Batsman,67.22700000000002,0.6818181818181818,3,1.0,0.5681818181818182,1.09567426,0.54783713,Average,1,FT-Transformer,frozen_primary
BFW de Leede,T20_Blast,2024,2023,0.43853968,0.4059368,0.15552355,Batsman,,,0,0.2,0.1290322580645161,0.7169839,0.35849195,Poor,1,FT-Transformer,frozen_primary
BG Charlesworth,T20_Blast,2024,2023,0.32702652,0.49068117,0.18229225,Batsman,,,0,0.4333,0.2688172043010752,0.85526567,0.427632835,Average,1,FT-Transformer,frozen_primary
BGF Green,T20_Blast,2024,2023,0.06638179,0.19668993,0.7369283,All-Rounder,75.065,0.8571428571428571,3,1.0,0.6190476190476191,1.67054653,0.835273265,Elite,1,FT-Transformer,frozen_primary
BI Kellaway,T20_Blast,2024,2023,0.73304904,0.18734108,0.07960986,Batsman,,,0,0.0667,0.0161290322580645,0.3465608,0.1732804,Poor,1,FT-Transformer,frozen_primary
BJ Currie,T20_Blast,2024,2023,0.54524803,0.23148565,0.22326629,Bowler,,,0,0.2,0.1851851851851851,0.6780182299999999,0.33900911499999997,Poor,1,FT-Transformer,frozen_primary
BJ Dwarshuis,BBL,2024,2023,0.06992387,0.17908649,0.7509896,All-Rounder,77.50400000000002,1.0,3,1.0,0.5869565217391305,1.68106569,0.840532845,Elite,1,FT-Transformer,frozen_primary
BJ Dwarshuis,T20_Blast,2024,2023,0.41830796,0.23858924,0.3431028,Bowler,,,0,0.4333,0.3333333333333333,0.92479484,0.46239742,Poor,1,FT-Transformer,frozen_primary
BJ Webster,BBL,2024,2023,0.15423054,0.46808773,0.37768164,All-Rounder,48.45300000000001,0.217391304347826,3,1.0,0.5869565217391305,1.22345101,0.611725505,Average,1,FT-Transformer,frozen_primary
BL Couch,BBL,2024,2023,0.45805722,0.22388218,0.31806058,Bowler,9.16,0.09375,1,0.5,0.3333333333333333,0.86000334,0.43000167,Poor,1,FT-Transformer,frozen_primary
BL D'Oliveira,T20_Blast,2024,2023,0.065544754,0.22169013,0.7127651,All-Rounder,71.796,0.746031746031746,3,1.0,0.6190476190476191,1.6472203300000001,0.8236101650000001,Elite,1,FT-Transformer,frozen_primary
BM Duckett,BBL,2024,2023,0.56652486,0.32472846,0.10874671,Batsman,,,0,0.4,0.3444444444444444,0.54222188,0.27111094,Poor,1,FT-Transformer,frozen_primary
BM Duckett,T20_Blast,2024,2023,0.27916798,0.513928,0.20690396,Batsman,76.6875,0.974025974025974,2,1.0,0.7956989247311828,0.92773592,0.46386796,Average,1,FT-Transformer,frozen_primary
BMJ Allison,T20_Blast,2024,2023,0.62145793,0.2180983,0.1604438,Bowler,40.91666666666667,0.3870967741935484,2,0.6,0.4074074074074074,0.5389859,0.26949295,Poor,1,FT-Transformer,frozen_primary
BR McDermott,BBL,2024,2023,0.13665162,0.49025613,0.37309223,Wicketkeeper-Batsman,67.25900000000001,1.0,3,1.0,0.6153846153846154,1.23644059,0.618220295,Average,1,FT-Transformer,frozen_primary
BR McDermott,T20_Blast,2024,2023,0.120708525,0.4573746,0.42191684,Wicketkeeper-Batsman,81.72,1.0,1,1.0,0.5681818181818182,1.30120828,0.65060414,Average,1,FT-Transformer,frozen_primary
BT Slater,T20_Blast,2024,2023,0.63754445,0.2682249,0.094230644,Batsman,20.71,0.1818181818181818,1,0.3333,0.2150537634408602,0.456686188,0.228343094,Poor,1,FT-Transformer,frozen_primary
BTJ Wheal,T20_Blast,2024,2023,0.26368532,0.24109222,0.49522242,Bowler,88.30749999999998,1.0,2,1.0,0.7962962962962963,1.23153706,0.61576853,Elite,1,FT-Transformer,frozen_primary
BW Sanderson,T20_Blast,2024,2023,0.14645919,0.20199989,0.6515409,Bowler,75.31000000000003,0.7903225806451613,3,1.0,0.7962962962962963,1.50508169,0.752540845,Elite,1,FT-Transformer,frozen_primary
BWM Mike,T20_Blast,2024,2023,0.10271995,0.29079005,0.60648996,All-Rounder,64.90200000000002,0.5396825396825397,3,1.0,0.6190476190476191,1.50376997,0.751884985,Elite,1,FT-Transformer,frozen_primary
Babar Azam,PSL,2024,2023,0.1013715,0.43341076,0.46521774,Batsman,74.05600000000001,1.0,3,1.0,0.8676470588235294,1.36384624,0.68192312,Elite,1,FT-Transformer,frozen_primary
C Connolly,BBL,2024,2023,0.24189124,0.51237863,0.24573016,Batsman,42.95,0.5675675675675675,1,0.4,0.3444444444444444,1.00383895,0.501919475,Average,1,FT-Transformer,frozen_primary
C Green,IPL,2024,2023,0.09404156,0.34581277,0.5601457,Batsman,,,0,0.5333,0.3951612903225806,1.46610417,0.733052085,Elite,1,FT-Transformer,frozen_primary
C Kellaway,BBL,2024,2023,0.6846534,0.21833543,0.09701123,Batsman,,,0,0.2667,0.2222222222222222,0.41235789,0.206178945,Poor,1,FT-Transformer,frozen_primary
C McKerr,T20_Blast,2024,2023,0.50145227,0.24831891,0.25022885,Bowler,31.42,0.2741935483870967,2,0.5333,0.3888888888888889,0.74877661,0.374388305,Poor,1,FT-Transformer,frozen_primary
C Munro,BBL,2024,2023,0.19420432,0.5374492,0.26834652,Batsman,57.76200000000001,0.918918918918919,3,1.0,0.7666666666666667,1.07414224,0.53707112,Average,1,FT-Transformer,frozen_primary
C Munro,PSL,2024,2023,0.15571071,0.48050153,0.3637878,Batsman,56.293000000000006,0.64,3,1.0,0.8676470588235294,1.20807713,0.604038565,Average,1,FT-Transformer,frozen_primary
C Overton,T20_Blast,2024,2023,0.07420872,0.18844576,0.7373456,All-Rounder,81.26,0.9365079365079364,3,1.0,0.6190476190476191,1.66313696,0.83156848,Elite,1,FT-Transformer,frozen_primary
CA Ingram,T20_Blast,2024,2023,0.08562692,0.33067337,0.5836997,All-Rounder,52.162000000000006,0.3174603174603174,3,1.0,0.6190476190476191,1.49807277,0.749036385,Elite,1,FT-Transformer,frozen_primary
CA Lynn,BBL,2024,2023,0.12345482,0.44064522,0.43589997,Batsman,69.75,0.972972972972973,3,1.0,0.7666666666666667,1.31244516,0.65622258,Average,1,FT-Transformer,frozen_primary
CA Wakim,BBL,2024,2023,0.7175744,0.2057268,0.076698735,Batsman,4.35,0.081081081081081,1,0.1,0.1111111111111111,0.35912427,0.179562135,Poor,1,FT-Transformer,frozen_primary
CB Cooke,T20_Blast,2024,2023,0.10985169,0.43821043,0.45193794,Wicketkeeper-Batsman,71.084,0.7727272727272727,3,1.0,0.5681818181818182,1.34208631,0.671043155,Elite,1,FT-Transformer,frozen_primary
CD Fletcher,T20_Blast,2024,2023,0.6432703,0.27011564,0.08661402,Batsman,,,0,0.1,0.0591397849462365,0.44334368,0.22167184,Poor,1,FT-Transformer,frozen_primary
CF Parkinson,T20_Blast,2024,2023,0.06987336,0.14483802,0.78528863,All-Rounder,74.92200000000001,0.8253968253968254,3,1.0,0.6190476190476191,1.7154152800000002,0.8577076400000001,Elite,1,FT-Transformer,frozen_primary
CG Benjamin,T20_Blast,2024,2023,0.24671789,0.5399134,0.21336861,Batsman,53.84,0.6883116883116883,2,0.9667,0.5806451612903226,0.96665062,0.48332531,Average,1,FT-Transformer,frozen_primary
CG Harrison,T20_Blast,2024,2023,0.15731357,0.2783895,0.56429684,All-Rounder,70.626,0.6984126984126984,3,0.85,0.0634920634920634,1.40698318,0.70349159,Elite,1,FT-Transformer,frozen_primary
CJ Boyce,BBL,2024,2023,0.09229345,0.17295952,0.734747,Bowler,76.694,0.90625,3,1.0,0.75,1.6424535200000001,0.8212267600000001,Elite,1,FT-Transformer,frozen_primary
CJ Gannon,BBL,2024,2023,0.5011677,0.22847934,0.27035302,Bowler,9.86,0.125,1,0.7333,0.4047619047619047,0.76918538,0.38459269,Poor,1,FT-Transformer,frozen_primary
CJ Green,BBL,2024,2023,0.10935094,0.29313442,0.5975146,All-Rounder,63.94700000000001,0.6086956521739131,3,1.0,0.5869565217391305,1.48816362,0.74408181,Elite,1,FT-Transformer,frozen_primary
CJ Green,CPL,2024,2023,0.07169475,0.19578597,0.73251927,All-Rounder,73.31800000000001,0.7894736842105263,3,1.0,0.631578947368421,1.6608245099999999,0.8304122549999999,Elite,1,FT-Transformer,frozen_primary
CJ Green,T20_Blast,2024,2023,0.21065244,0.37208667,0.41726086,All-Rounder,75.6,0.873015873015873,2,0.83335,0.0476190476190476,1.20660839,0.603304195,Elite,1,FT-Transformer,frozen_primary
CJ Jordan,BBL,2024,2023,0.117001854,0.35287917,0.5301189,All-Rounder,53.23800000000001,0.391304347826087,3,0.9,0.0652173913043478,1.41311697,0.706558485,Elite,1,FT-Transformer,frozen_primary
CJ Jordan,CPL,2024,2023,0.5114924,0.20860086,0.27990675,Bowler,,,0,0.1667,0.2222222222222222,0.76841436,0.38420718,Poor,1,FT-Transformer,frozen_primary
CJ Jordan,PSL,2024,2023,0.38897625,0.24666566,0.3643581,Bowler,58.41,0.5454545454545454,1,0.9,0.75,0.97538186,0.48769093,Poor,1,FT-Transformer,frozen_primary
CJ Jordan,T20_Blast,2024,2023,0.07395682,0.2401058,0.68593735,All-Rounder,79.921,0.9206349206349206,3,1.0,0.6190476190476191,1.6119805,0.80599025,Elite,1,FT-Transformer,frozen_primary
CN Ackermann,T20_Blast,2024,2023,0.10947894,0.3826437,0.50787735,All-Rounder,52.40500000000001,0.3333333333333333,3,1.0,0.6190476190476191,1.3983984,0.6991992,Elite,1,FT-Transformer,frozen_primary
CN Miles,T20_Blast,2024,2023,0.25454834,0.23644915,0.50900245,Bowler,68.95400000000001,0.6612903225806451,3,1.0,0.7962962962962963,1.25445405,0.627227025,Elite,1,FT-Transformer,frozen_primary
CP Jewell,BBL,2024,2023,0.25141117,0.5374276,0.21116126,Batsman,49.467000000000006,0.7837837837837838,3,1.0,0.7666666666666667,0.95975012,0.47987506,Average,1,FT-Transformer,frozen_primary
CP Wood,T20_Blast,2024,2023,0.07283234,0.17678563,0.75038207,All-Rounder,86.45000000000002,0.9682539682539684,3,1.0,0.6190476190476191,1.67754977,0.838774885,Elite,1,FT-Transformer,frozen_primary
CR Brathwaite,PSL,2024,2023,0.6282532,0.23783739,0.13390936,Bowler,29.028571428571432,0.2272727272727272,2,0.4667,0.484375,0.50565611,0.252828055,Poor,1,FT-Transformer,frozen_primary
CR Woakes,T20_Blast,2024,2023,0.2276316,0.40649417,0.36587423,All-Rounder,55.26428571428572,0.4126984126984127,2,0.7666999999999999,0.0158730158730158,1.1382426300000001,0.5691213150000001,Average,1,FT-Transformer,frozen_primary
